Row	BroodID	PopID	BreedingSeason	Species	Plot	LocationID	FemaleID	MaleID	ClutchType_observed	ClutchType_calculated	LayDate	LayDateError	ClutchSize	ClutchSizeError	HatchDate	HatchDateError	BroodSize	BroodSizeError	FledgeDate	FledgeDateError	NumberFledged	NumberFledgedError	AvgEggMass	NumberEggs	AvgChickMass	NumberChicksMass	AvgTarsus	NumberChicksTarsus	ExperimentID
1277	1995_rou_151_2	ROU	1995	CYACAE	rou	rou_151_NB	3977666	3977840	second	second	24/05/1995	NA	8	NA	13/06/1995	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1278	1995_rou_217_1	ROU	1995	CYACAE	rou	rou_217_NB	3977748	4087846	first	first	08/04/1995	NA	12	NA	05/05/1995	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1279	1995_pir_74_1	PIR	1995	CYACAE	pir	pir_74_NB	3977916	4150789	first	first	15/05/1995	NA	7	NA	03/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1280	1995_pir_80_1	PIR	1995	CYACAE	pir	pir_80_NB	3977919	NA	first	first	26/05/1995	NA	5	NA	12/06/1995	NA	5	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
1281	1995_rou_40_1	ROU	1995	CYACAE	rou	rou_40_NB	3978203	4150471	first	first	12/04/1995	NA	10	NA	05/05/1995	NA	10	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1282	1995_pir_112_1	PIR	1995	CYACAE	pir	pir_112_NB	3978253	4151314	first	first	23/05/1995	NA	6	NA	10/06/1995	NA	6	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1283	1995_pir_81_1	PIR	1995	CYACAE	pir	pir_81_NB	3978280	3475277	first	first	12/05/1995	NA	7	NA	03/06/1995	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1284	1995_rou_67_1	ROU	1995	CYACAE	rou	rou_67_NB	3978305	3812721	first	first	06/04/1995	NA	12	NA	30/04/1995	NA	11	NA	NA	NA	11	NA	NA	NA	NA	NA	NA	NA	NA
1285	1995_rou_222_1	ROU	1995	CYACAE	rou	rou_222_NB	3978373	NA	first	first	15/04/1995	NA	9	NA	06/05/1995	NA	9	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
1286	1995_rou_4_1	ROU	1995	CYACAE	rou	rou_4_NB	3978375	3978228	first	first	01/04/1995	NA	11	NA	27/04/1995	NA	11	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
1287	1995_rou_230_1	ROU	1995	CYACAE	rou	rou_230_NB	3978379	3977046	first	first	29/03/1995	NA	11	NA	23/04/1995	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1288	1995_rou_168_1	ROU	1995	CYACAE	rou	rou_168_NB	3978382	3978308	first	first	11/04/1995	NA	9	NA	30/04/1995	NA	8	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1289	1995_rou_171_1	ROU	1995	CYACAE	rou	rou_171_NB	3978383	NA	first	first	05/04/1995	NA	11	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	TRUE
1290	1995_rou_34_1	ROU	1995	CYACAE	rou	rou_34_NB	3978384	4088409	first	first	04/04/1995	NA	10	NA	26/04/1995	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1291	1995_rou_73_1	ROU	1995	CYACAE	rou	rou_73_NB	3978385	NA	first	first	08/04/1995	NA	9	NA	29/04/1995	NA	7	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1292	1995_rou_43_1	ROU	1995	CYACAE	rou	rou_43_NB	3978397	4087814	first	first	05/04/1995	NA	9	NA	27/04/1995	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1293	1995_rou_56_1	ROU	1995	CYACAE	rou	rou_56_NB	3978399	4087398	first	first	12/04/1995	NA	9	NA	02/05/1995	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1294	1995_pir_119_1	PIR	1995	CYACAE	pir	pir_119_NB	3978405	3812266	first	first	10/05/1995	NA	4	NA	28/05/1995	NA	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
1295	1995_pir_124_1	PIR	1995	CYACAE	pir	pir_124_NB	3978462	3364451	first	first	14/05/1995	NA	7	NA	02/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1296	1995_rou_69_1	ROU	1995	CYACAE	rou	rou_69_NB	3978503	3672646	first	first	07/04/1995	NA	11	NA	30/04/1995	NA	11	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1297	1995_pir_110_1	PIR	1995	CYACAE	pir	pir_110_NB	3978638	4150797	first	first	14/05/1995	NA	7	NA	04/06/1995	NA	7	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
1298	1995_rou_60_1	ROU	1995	CYACAE	rou	rou_60_NB	3978830	3978372	first	first	07/04/1995	NA	10	NA	29/04/1995	NA	10	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1299	1995_rou_150_3	ROU	1995	CYACAE	rou	rou_150_NB	3978843	3672818	replacement	replacement	04/06/1995	NA	4	NA	18/06/1995	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1300	1995_rou_50_1	ROU	1995	CYACAE	rou	rou_50_NB	3978862	4208515	first	first	02/04/1995	NA	9	NA	23/04/1995	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1301	1995_rou_49_3	ROU	1995	CYACAE	rou	rou_49_NB	3978862	NA	replacement	replacement	04/05/1995	NA	6	NA	20/05/1995	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1302	1995_pir_5_1	PIR	1995	CYACAE	pir	pir_5_NB	3978905	3978904	first	first	14/05/1995	NA	5	NA	01/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1303	1995_pir_88_1	PIR	1995	CYACAE	pir	pir_88_NB	3978939	3945778	first	first	21/05/1995	NA	5	NA	07/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1304	1995_ava_1_1	MUR	1995	CYACAE	ava	ava_1_NB	4024552	3977300	first	first	07/04/1995	NA	8	NA	27/04/1995	NA	8	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1305	1995_ava_8_1	MUR	1995	CYACAE	ava	ava_8_NB	4024560	NA	first	first	09/04/1995	NA	11	NA	01/05/1995	NA	11	NA	NA	NA	11	NA	NA	NA	NA	NA	NA	NA	NA
1306	1995_mur_24_1	MUR	1995	CYACAE	mur	mur_24_NB	4024589	4150218	first	first	11/04/1995	NA	10	NA	03/05/1995	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
1307	1995_mur_33_1	MUR	1995	CYACAE	mur	mur_33_NB	4024598	4024600	first	first	08/04/1995	NA	10	NA	29/04/1995	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1308	1995_mur_41_1	MUR	1995	CYACAE	mur	mur_41_NB	4024645	4024718	first	first	05/04/1995	NA	8	NA	25/04/1995	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1309	1995_mur_35_1	MUR	1995	CYACAE	mur	mur_35_NB	4024665	4150170	first	first	10/04/1995	NA	9	NA	01/05/1995	NA	8	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1310	1995_ava_3_1	MUR	1995	CYACAE	ava	ava_3_NB	4024675	4150180	first	first	09/04/1995	NA	12	NA	02/05/1995	NA	12	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	NA
1311	1995_mur_43_1	MUR	1995	CYACAE	mur	mur_43_NB	4024701	4150126	first	first	08/04/1995	NA	8	NA	28/04/1995	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
1312	1995_mur_45_1	MUR	1995	CYACAE	mur	mur_45_NB	4024711	4150182	first	first	13/04/1995	NA	8	NA	02/05/1995	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1313	1995_mur_37_1	MUR	1995	CYACAE	mur	mur_37_NB	4024719	4024533	first	first	07/04/1995	NA	11	NA	29/04/1995	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1314	1995_mur_55_1	MUR	1995	CYACAE	mur	mur_55_NB	4024750	4150214	first	first	09/04/1995	NA	9	NA	01/05/1995	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1315	1995_mur_56_3	MUR	1995	CYACAE	mur	mur_56_NB	4024935	4024936	replacement	replacement	28/04/1995	NA	7	NA	17/05/1995	NA	7	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1316	1995_mur_58_3	MUR	1995	CYACAE	mur	mur_58_NB	4024971	4024970	replacement	first	25/04/1995	NA	NA	NA	23/05/1995	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1317	1995_rou_30_1	ROU	1995	CYACAE	rou	rou_30_NB	4087027	4087113	first	first	20/04/1995	NA	8	NA	09/05/1995	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1318	1995_rou_16_1	ROU	1995	CYACAE	rou	rou_16_NB	4087095	3978374	first	first	24/04/1995	NA	7	NA	10/05/1995	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1319	1995_rou_19_1	ROU	1995	CYACAE	rou	rou_19_NB	4087118	3945439	first	first	21/04/1995	NA	8	NA	11/05/1995	NA	8	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1320	1995_rou_27_1	ROU	1995	CYACAE	rou	rou_27_NB	4087158	NA	first	first	04/04/1995	NA	10	NA	25/04/1995	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1321	1995_mur_49_1	MUR	1995	CYACAE	mur	mur_49_NB	4087300	4024546	first	first	10/04/1995	NA	12	NA	NA	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1322	1995_mur_51_2	MUR	1995	CYACAE	mur	mur_51_NB	4087300	NA	second	second	24/05/1995	NA	6	NA	11/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1323	1995_rou_78_1	ROU	1995	CYACAE	rou	rou_78_NB	4087394	4088085	first	first	08/04/1995	NA	9	NA	29/04/1995	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1324	1995_mur_54_1	MUR	1995	CYACAE	mur	mur_54_NB	4087655	4024548	first	first	18/04/1995	NA	9	NA	09/05/1995	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
1325	1995_pir_53_1	PIR	1995	CYACAE	pir	pir_53_NB	4087757	3978902	first	first	21/05/1995	NA	5	NA	07/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1326	1995_rou_11_1	ROU	1995	CYACAE	rou	rou_11_NB	4087865	3672629	first	first	05/04/1995	NA	11	NA	28/04/1995	NA	10	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1327	1995_mur_44_1	MUR	1995	CYACAE	mur	mur_44_NB	4087907	4150184	first	first	11/04/1995	NA	9	NA	02/05/1995	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1328	1995_pir_111_1	PIR	1995	CYACAE	pir	pir_111_NB	4087940	4088103	first	first	18/05/1995	NA	5	NA	05/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1329	1995_pir_131_1	PIR	1995	CYACAE	pir	pir_131_NB	4088033	4151304	first	first	20/05/1995	NA	4	NA	07/06/1995	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1330	1995_rou_240_1	ROU	1995	CYACAE	rou	rou_240_NB	4088066	3978386	first	first	03/04/1995	NA	8	NA	24/04/1995	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1331	1995_rou_242_1	ROU	1995	CYACAE	rou	rou_242_NB	4088086	3978398	first	first	08/04/1995	NA	6	NA	28/04/1995	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1332	1995_rou_203_1	ROU	1995	CYACAE	rou	rou_203_NB	4088100	4087378	first	first	09/04/1995	NA	10	NA	30/04/1995	NA	10	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
1333	1995_rou_83_3	ROU	1995	CYACAE	rou	rou_83_NB	4088100	NA	replacement	second	03/06/1995	NA	7	NA	20/06/1995	NA	7	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1334	1995_pir_125_1	PIR	1995	CYACAE	pir	pir_125_NB	4088108	3977319	first	first	09/05/1995	NA	6	NA	01/06/1995	NA	5	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1335	1995_pir_85_1	PIR	1995	CYACAE	pir	pir_85_NB	4088110	4151303	first	first	20/05/1995	NA	6	NA	07/06/1995	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1336	1995_pir_37_1	PIR	1995	CYACAE	pir	pir_37_NB	4088125	3223998	first	first	15/05/1995	NA	5	NA	01/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1337	1995_rou_155_1	ROU	1995	CYACAE	rou	rou_155_NB	4088416	3977735	first	replacement	04/05/1995	NA	9	NA	23/05/1995	NA	9	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1338	1995_rou_205_1	ROU	1995	CYACAE	rou	rou_205_NB	4088506	4088177	first	first	05/04/1995	NA	12	NA	29/04/1995	NA	11	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1339	1995_rou_186_1	ROU	1995	CYACAE	rou	rou_186_NB	4088542	3977663	first	first	02/04/1995	NA	11	NA	25/04/1995	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1340	1995_rou_165_1	ROU	1995	CYACAE	rou	rou_165_NB	4088590	4150610	first	first	12/04/1995	NA	8	NA	02/05/1995	NA	8	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1341	1995_mur_48_3	MUR	1995	CYACAE	mur	mur_48_NB	4088912	NA	replacement	replacement	10/05/1995	NA	5	NA	27/05/1995	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1342	1995_mur_22_3	MUR	1995	CYACAE	mur	mur_22_NB	4088979	4088839	replacement	replacement	12/05/1995	NA	6	NA	29/05/1995	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1343	1995_pir_27_1	PIR	1995	CYACAE	pir	pir_27_NB	4088983	4088982	first	first	08/05/1995	NA	6	NA	28/05/1995	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1344	1995_ava_9_1	MUR	1995	CYACAE	ava	ava_9_NB	4150111	4150109	first	first	09/04/1995	NA	7	NA	28/04/1995	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1345	1995_mur_27_1	MUR	1995	CYACAE	mur	mur_27_NB	4150147	4087566	first	first	09/04/1995	NA	9	NA	30/04/1995	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1346	1995_mur_23_1	MUR	1995	CYACAE	mur	mur_23_NB	4150158	4150157	first	first	11/04/1995	NA	7	NA	30/04/1995	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1347	1995_mur_21_1	MUR	1995	CYACAE	mur	mur_21_NB	4150160	4150159	first	first	08/04/1995	NA	10	NA	30/04/1995	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1348	1995_ava_4_1	MUR	1995	CYACAE	ava	ava_4_NB	4150181	4024823	first	first	10/04/1995	NA	8	NA	01/05/1995	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
1349	1995_ava_10_1	MUR	1995	CYACAE	ava	ava_10_NB	4150201	4150202	first	first	14/04/1995	NA	7	NA	03/05/1995	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1350	1995_mur_31_1	MUR	1995	CYACAE	mur	mur_31_NB	4150215	4024733	first	first	15/04/1995	NA	6	NA	03/05/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1351	1995_mur_25_1	MUR	1995	CYACAE	mur	mur_25_NB	4150219	4024629	first	first	15/04/1995	NA	7	NA	04/05/1995	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1352	1995_mur_52_3	MUR	1995	CYACAE	mur	mur_52_NB	4150300	4150299	replacement	first	25/04/1995	NA	8	NA	14/05/1995	NA	7	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1353	1995_pir_164_1	PIR	1995	CYACAE	pir	pir_164_NB	4150378	4150380	first	first	09/05/1995	NA	7	NA	30/05/1995	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1354	1995_pir_158_1	PIR	1995	CYACAE	pir	pir_158_NB	4150379	4087447	first	first	11/05/1995	NA	5	NA	30/05/1995	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1355	1995_pir_157_1	PIR	1995	CYACAE	pir	pir_157_NB	4150381	4087784	first	first	12/05/1995	NA	5	NA	31/05/1995	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1356	1995_pir_159_1	PIR	1995	CYACAE	pir	pir_159_NB	4150391	4150390	first	first	22/05/1995	NA	5	NA	09/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1357	1995_rou_133_1	ROU	1995	CYACAE	rou	rou_133_NB	4150433	4087382	first	first	10/04/1995	NA	9	NA	04/05/1995	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1358	1995_rou_74_1	ROU	1995	CYACAE	rou	rou_74_NB	4150623	NA	first	first	08/04/1995	NA	11	NA	02/05/1995	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1359	1995_pir_69_1	PIR	1995	CYACAE	pir	pir_69_NB	4150783	NA	first	first	11/05/1995	NA	7	NA	02/06/1995	NA	6	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1360	1995_pir_19_1	PIR	1995	CYACAE	pir	pir_19_NB	4150793	NA	first	first	16/05/1995	NA	5	NA	02/06/1995	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1361	1995_pir_47_1	PIR	1995	CYACAE	pir	pir_47_NB	4150795	3978254	first	first	18/05/1995	NA	6	NA	05/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1362	1995_pir_100_1	PIR	1995	CYACAE	pir	pir_100_NB	4150796	NA	first	first	20/05/1995	NA	5	NA	06/06/1995	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1363	1995_pir_470_1	PIR	1995	CYACAE	pir	pir_470_NB	4150798	3977235	first	first	10/05/1995	NA	8	NA	07/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1364	1995_pir_34_1	PIR	1995	CYACAE	pir	pir_34_NB	4150799	4150800	first	first	20/05/1995	NA	6	NA	07/06/1995	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1365	1995_pir_28_1	PIR	1995	CYACAE	pir	pir_28_NB	4151301	4151302	first	first	20/05/1995	NA	5	NA	07/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1366	1995_pir_136_1	PIR	1995	CYACAE	pir	pir_136_NB	4151305	3812206	first	first	19/05/1995	NA	6	NA	08/06/1995	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1367	1995_pir_103_1	PIR	1995	CYACAE	pir	pir_103_NB	4151306	4151307	first	first	21/05/1995	NA	5	NA	08/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1368	1995_pir_115_1	PIR	1995	CYACAE	pir	pir_115_NB	4151309	4151308	first	first	18/05/1995	NA	5	NA	06/06/1995	NA	4	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1369	1995_pir_95_1	PIR	1995	CYACAE	pir	pir_95_NB	4151310	3978915	first	first	22/05/1995	NA	5	NA	09/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1370	1995_pir_14_1	PIR	1995	CYACAE	pir	pir_14_NB	4151311	4151312	first	first	20/05/1995	NA	7	NA	09/06/1995	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
1371	1995_pir_133_1	PIR	1995	CYACAE	pir	pir_133_NB	4151315	3977373	first	first	22/05/1995	NA	7	NA	10/06/1995	NA	7	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1372	1995_pir_77_1	PIR	1995	CYACAE	pir	pir_77_NB	4151316	4088127	first	first	24/05/1995	NA	6	NA	11/06/1995	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1373	1995_pir_90_1	PIR	1995	CYACAE	pir	pir_90_NB	4151318	3812056	first	first	27/05/1995	NA	5	NA	13/06/1995	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1374	1995_pir_7_1	PIR	1995	CYACAE	pir	pir_7_NB	4151319	3812164	first	first	27/05/1995	NA	6	NA	14/06/1995	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1375	1995_pir_94_3	PIR	1995	CYACAE	pir	pir_94_NB	4151320	NA	replacement	replacement	10/06/1995	NA	5	NA	26/06/1995	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1376	1995_rou_158_1	ROU	1995	CYACAE	rou	rou_158_NB	NA	NA	first	first	03/04/1995	NA	11	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	TRUE
1377	1995_rou_1_1	ROU	1995	CYACAE	rou	rou_1_NB	NA	NA	first	first	03/04/1995	NA	9	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1378	1995_mur_64_1	MUR	1995	CYACAE	mur	mur_64_NB	NA	NA	first	first	05/04/1995	NA	9	NA	26/04/1995	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1379	1995_rou_184_1	ROU	1995	CYACAE	rou	rou_184_NB	NA	NA	first	first	10/04/1995	NA	8	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1380	1995_mur_70_1	MUR	1995	CYACAE	mur	mur_70_NB	NA	NA	first	first	14/04/1995	NA	10	NA	06/05/1995	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1381	1995_pir_55_1	PIR	1995	CYACAE	pir	pir_55_NB	NA	NA	first	first	08/05/1995	NA	8	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1382	1995_pir_91_1	PIR	1995	CYACAE	pir	pir_91_NB	NA	NA	first	first	10/05/1995	NA	7	NA	31/05/1995	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1383	1995_pir_40_1	PIR	1995	CYACAE	pir	pir_40_NB	NA	NA	first	first	16/05/1995	NA	5	NA	02/06/1995	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1384	1995_pir_39_1	PIR	1995	CYACAE	pir	pir_39_NB	NA	NA	first	first	19/05/1995	NA	5	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1385	1995_pir_97_1	PIR	1995	CYACAE	pir	pir_97_NB	NA	3978477	first	first	20/05/1995	NA	6	NA	07/06/1995	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1386	1995_pir_138_1	PIR	1995	CYACAE	pir	pir_138_NB	NA	NA	first	first	20/05/1995	NA	3	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1387	1995_pir_128_3	PIR	1995	CYACAE	pir	pir_128_NB	NA	NA	replacement	first	22/05/1995	NA	5	NA	09/06/1995	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1388	1995_rou_82_1	ROU	1995	PARMAJ	rou	rou_82_NB	3672638	3812601	first	first	06/04/1995	NA	10	NA	27/04/1995	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
1389	1995_rou_98_2	ROU	1995	PARMAJ	rou	rou_98_NB	3672638	3812601	second	second	27/05/1995	NA	8	NA	15/06/1995	NA	8	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1390	1995_rou_5_1	ROU	1995	PARMAJ	rou	rou_5_NB	3812609	3945537	first	first	08/04/1995	NA	9	NA	30/04/1995	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1391	1995_rou_72_1	ROU	1995	PARMAJ	rou	rou_72_NB	3812723	3978853	first	first	09/04/1995	NA	8	NA	01/05/1995	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
1392	1995_rou_76_2	ROU	1995	PARMAJ	rou	rou_76_NB	3812723	NA	second	second	03/06/1995	NA	7	NA	23/06/1995	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1393	1995_rou_68_1	ROU	1995	PARMAJ	rou	rou_68_NB	3978371	4150662	first	first	22/04/1995	NA	8	NA	16/05/1995	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1394	1995_rou_234_1	ROU	1995	PARMAJ	rou	rou_234_NB	3978380	3978378	first	first	04/04/1995	NA	9	NA	30/04/1995	NA	9	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
1395	1995_rou_232_2	ROU	1995	PARMAJ	rou	rou_232_NB	3978380	NA	second	second	03/06/1995	NA	5	NA	23/06/1995	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
1396	1995_rou_223_1	ROU	1995	PARMAJ	rou	rou_223_NB	3978381	3978826	first	first	09/04/1995	NA	9	NA	01/05/1995	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
1397	1995_rou_224_2	ROU	1995	PARMAJ	rou	rou_224_NB	3978381	NA	second	second	10/06/1995	NA	7	NA	27/06/1995	NA	5	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
1398	1995_pir_64_1	PIR	1995	PARMAJ	pir	pir_64_NB	3978936	3978935	first	first	25/05/1995	NA	7	NA	14/06/1995	NA	7	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1399	1995_mur_34_1	MUR	1995	PARMAJ	mur	mur_34_NB	4024707	4150178	first	first	11/04/1995	NA	8	NA	01/05/1995	NA	8	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
1400	1995_rou_92_1	ROU	1995	PARMAJ	rou	rou_92_NB	4087117	3978870	first	first	08/04/1995	NA	7	NA	28/04/1995	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
